Année;Mois;Jour;CPAM;Age;Sexe;Mode;Verbatim
2023;12;14;321;52;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Quoiqu'il en soit j'aurais jamais gain de cause !
2023;12;14;331;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n' ai rien reçu 
2023;12;14;331;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Vous me dites être en attente de document de mon ex employeur donc depuis 7 mois !! sans que vous ne me contactiez...de plus vous ne me donnez pas la possibilité de vous répondre pour envoyer les documents que vous me demandez.
2023;12;14;331;26;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'attends un remboursement depuis plus d'un an et on me dit que mon dossier n'a jamais été reçu. Je détiens pourtant le reçu d'envoi datant du 24/10/2022.
2023;12;14;331;54;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;C¿est gentil mais je veux le faire via Ameli et ça bloque c¿est ça ma question pourquoi ça bloque alors que je renseigne toutes les cases comme demande cela est pénible surtout qu¿il faut attendre plusieurs jours avant de pouvoir recommencer la manip
2023;12;14;331;60;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je n ai aucun document d'attestation vaccinale pour la grippe vous me dites à chaque fois de vérifier et je n ai rien désolée . Cordialement Mme leprince
2023;12;14;342;68;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, La facture à déjà été fournie, comment voulez-vous que je me procure un nouveau document ? Au moment de l'achat je n'ai pas pensé à vérifié s'il était daté ou pas. Néanmoins j'y ai bien colé les vignettes présentes sur les boites. cdl
2023;12;14;342;60;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je ne suis pas satisfaite de la réponse qui indique janvier par mail alors que l'on m'avait indiqué décembre par téléphone pour la régularisation de mon dossier (2 mois d'invalidité + ASI impayés, cela va impacter ma déclaration trimestrielle d'aah) 
2023;12;14;342;75;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;JE SOUHAITE ENVOYER UN MESSAGE
2023;12;14;342;59;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J¿ai besoin de mes numéro de carte vitale, car ils sont effacés. Je vous ai envoyé ma carte pour un renouvellement, vous me l¿avez renvoyé en prétextant qu¿elle fonctionnait. Je ne peux me déplacer dans vos locaux car ce sont mes horaires de travail.
2023;12;14;351;39;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je suis surprise que la CPAM ne soit pas apte à répondre à ma question!
2023;12;14;351;20;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;les délais de traitement sont vraiment TROP TROP longs, c'est inadmissible de voir ça, j'ai besoin de ces remboursements financièrement, c'est une honte
2023;12;14;371;44;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;les démarches expliquées ont été faites le 21/11/23 mais rien n'a été fait à la cpam. En attendant j'ai des consultations non remboursées. Rien n'est fait, personne n'est joignable. Il faut renoncer aux soins, à être remboursés ? 
2023;12;14;371;67;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai à faire à des têtues, des pas très courageux? la couverture entre collègue ne doit pas ce faire aux dépens des assurés! Aucune n'a été capable de me dire pourquoi j'ai eu une prise en charge à 100% acte du 08/09 et 0% acte du 15/09? 
2023;12;14;381;48;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour impossible de joindre le 3646 depuis trois quatre jours pas de réponse.
2023;12;14;381;42;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je ne sais toujours pas quel revenu déclaré....
2023;12;14;381;52;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;il n est pas normal que les hopitaux nous oblige a payer leur parking et que ce ne soit pas remboursé
2023;12;14;381;52;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;il manque l'année 2022 pension invalidité
2023;12;14;422;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Impossible de vous rappeler au 0477422000
2023;12;14;422;64;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Le fait est que j ai reçu plus de 2000 euros
2023;12;14;441;56;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'aurais préféré recevoir ma réponse par mail que par courrier qui est moins rapide vu que j'avais besoin rapidement de cette attestation
2023;12;14;451;70;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;A ce jour je n'ai toujours pas reçu ma nouvelle Carte Vitale qu'en est-il
2023;12;14;471;59;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;pas de réponse obtenue depuis le 12/10/2023 suite au transfert service compétent 
2023;12;14;471;73;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;L'intervention subie est bien en lien avec mon ALD, c'est la prescription médicale qui est incorrecte puisque le médecin a oublié de cocher ALD
2023;12;14;491;67;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;les soins du 17.02.2023 n'ont pas été remboursé à la bonne personne
2023;12;14;491;61;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Il n'est pas possible d'envoyer une correspondance dans ce logiciel ?????? 
2023;12;14;491;33;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Lors de mon appel au sujet des IJ paternité il a été omis de me demander l'attestation de l'urssaf, je vais donc avoir un mois de retard dans le traitement de ma demande ... merci
2023;12;14;511;51;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Trop lent 
2023;12;14;511;68;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je lis que la consultation d'un spécialiste secteur 2 est passée à 31.50
2023;12;14;542;62;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Vous participez à la honte du service public auquel j'ai fièrement consacré ma vie. Lamentable
2023;12;14;542;48;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je ne trouve pas les documents 
2023;12;14;561;22;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Le chatbot m'a indiqué que l'information de mon numéro de série de carte vitale pourrait être transmise par mail et la réponse humaine est négative. Il est donc nécessaire de corriger votre chatbot. 
2023;12;14;561;70;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Impossible d envoyé un message pour savoir  où avoir attestation de payement de rente de décembre 2022 
2023;12;14;571;67;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Vous devez 52,76¤ sans explication. Soit mon interlocuteur n'a pas accès aux divers échanges que j'ai déjà eu avec la CPAM à ce sujet soit il n'a pas voulu s'encombrer du sujet. Ce n'est pas un problème, je vais reformuler ma question.
2023;12;14;571;23;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Il serait judicieux de pouvoir envoyer des documents par mail.
2023;12;14;571;81;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;une franchise medicale de 10.50 euros!! appliquée sans explication,
2023;12;14;571;51;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'ai pas de mutuelle. Je trouve le délai beaucoup trop long. Je vous demande au moins si les frais médicaux osthéopathe sont pris en charge à l'étranger suite à un accident ? et également les frais de taxi ?
2023;12;14;571;29;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Réponse insatisfaisante
2023;12;14;595;53;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je vous ai communiqué mes nouvelles coordonnées bancaires.  Retirez sur mon nouveau  compte les sommes que je vous dois. Mon ancien compte bancaire SG est clôturé alors vous avez les coordonnées bancaires du Crédit Agricole. C¿est simple !
2023;12;14;597;47;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;j'ai encore des questions
2023;12;14;601;62;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;la personne n'a pas lu complètement la réponse
2023;12;14;601;32;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;On me renvoi toujours vers un service, et personne ne me répond vraiment !
2023;12;14;624;29;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je ne vois pas pourquoi je devrais payer de ma poche alors que vous avez dejà prélevé des montant de l'année 2022
2023;12;14;673;47;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;C est la mutuelle qui me dit de voir avec vous. Le formulaire remis possède votre en tête et indique un maximum de 6 mois de procuration. Est il caduque ?
2023;12;14;673;51;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Comment envoyer ma copie integrale
2023;12;14;673;57;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Quelle manque de considération, alors que je n'ai pas reçu mon argent par votre faute !!!!!!
2023;12;14;691;48;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Insupportable.
2023;12;14;691;57;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai des difficultés à demander un duplicata de la ma feuille de soin !
2023;12;14;691;54;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Ma fille n'arrive pas à creer son compte , elle a toujours le même message que son nom n'est pas le bon 
2023;12;14;691;51;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Le relevé reçu ne correspond pas à mas demande. J'ai demandé le décompte pour moi-même (Galliou Patricia) et j'ai reçu celui pour ma fille (Nila BOY GALLIOU) qui apparait déjà dans mes décomptes. Merci de me transmettre le bon relevé 
2023;12;14;691;47;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;En gros après un accident du travail non responsable et ou on a des soins pour le restant de sa vie à cause des séquelles, on en est aussi de sa poche au lieu d'être pris intégralement en charge, on s¿Américanise de plus en plus vite, bravo ! 
2023;12;14;711;39;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;La MSA me renvoi vers la CPAM et la CPAM me renvoi vers la MSA, pour des changements que je n'ai jamais demandé. A cause de ça je me retrouve avec une carte vitale inefficiente.
2023;12;14;741;38;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Tous ces documents ont déjà été transmis . Je veux juste savoir les délais pour être radié car je paie en attendant alors que ce n est plus du !!! 
2023;12;14;741;45;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Pas de réponse à ma question. Je demande la différence entre le formulaire S1106 et le SO06.... 
2023;12;14;741;58;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;alors le professionnel doit il renvoyer la feuille de soin ,
2023;12;14;751;52;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je cotise à la maison des artistes dont je suis affiliée. Urssaf limousin  je vous ai déjà envoyé les documents de mon affiliation. il y a un gros probleme si vous ne voyez pas mes cotisations comment faire
2023;12;14;751;54;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai reçu une lettre d'ameli qui dit l'inverse de ce message reçu sur ameli
2023;12;14;751;40;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Pourquoi je ne peux pas obtenir un courrier officiel de la sécurité sociale au lieu de devoir imprimer un mail ??
2023;12;14;751;34;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Mettez un lien pour charger le document!!
2023;12;14;751;63;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je ne comprends pas pourquoi il vous est si difficile de corriger vos erreurs, et à ce stade, je n¿ai toujours pas de garantie. Combien de relances seront-elles nécessaires ?
2023;12;14;771;58;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Aucune réponse depuis mon envoie pourtant ma situation n¿est pas facile avec les traitements proposés fatigue essoufflement étourdissement toute déplacement devient une épreuve mes forces me quittent tout devient plus compliqué 
2023;12;14;771;58;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je fais la demande pourquoi autant de temps perdu,a demandé une pièce d identité.sachant que le site a été créé pour gagné du temps et faciliter l espace aux assurée 
2023;12;14;771;38;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je ne suis pas satisfait par le service
2023;12;14;781;43;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;La réponse est incorrecte, puisqu'elle dit l'inverse que ce qu'il y a dans mon espace Ameli
2023;12;14;781;64;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;mp pour ma main droite : ryzarthrose, ténosynovise et l' épaule.
2023;12;14;781;41;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;A l'heure du numérique, c'est une HONTE qu'on ne puisse pas communiquer par mail avec notre CPAM de rattachement!!! EVOLUEZ!!!
2023;12;14;781;49;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Mon message fait suite aux informations échangées avec mon médecin. La tarification a été faite correctement par lui au départ. Il ne comprends pas lui même le changement des tarifs appliqués qui étaient tous à TO90. Que dois je faire ?
2023;12;14;781;59;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, Ayant récupéré un duplicata papier de la feuille de soin. Où dois-je l'envoyer ? Je suis surprise de devoir envoyer un feuille de soin papier dans le cadre d'un soin zéro reste à charge ? Merci de votre réponse.
2023;12;14;781;78;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6; A ce jour je n ai pas recu       d attestation de droit.........
2023;12;14;781;78;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je n y comprend plus rien
2023;12;14;781;78;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Ace jour je n ai pas recu  d attestation de droit....
2023;12;14;781;43;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Malheuresement, je trouve que votre intervention sur ma démande est trop lent. Car je viens de perdre mon travail a cause de vous. Je suis vraiment atristé par cela.
2023;12;14;781;78;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je n y comprend plus rien.....
2023;12;14;781;78;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je n ai pas recu  d attestation de droit..........je fais comment ????
2023;12;14;801;74;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;bonjour  je ne comprend pas qu un specialiste est moins rembourser qu un generaliste .nous n allons plus pouvoir se soigner en ayant cotise toute notre carriere
2023;12;14;811;56;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je n'ai toujours pas l'attestation manquante demandée 
2023;12;14;831;68;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour Après plusieurs rappels je n ai toujours pas reçu mes remboursements 
2023;12;14;831;92;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Toujours en attente du bon de vaccination depuis le 30/10/23 et aucune réponse
2023;12;14;831;69;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;C est toujours très compliqué la Sécu !!!!!! 
2023;12;14;831;52;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Déçu encore une fois de cette réponse, attendre plus de 8 semaines pour une erreur non commise par moi et juste pour un remboursement consultation alors la c'est le comble .. on marche sur la tête 
2023;12;14;841;58;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;la demande a déjà été faite et marquer accepter mais vous la trouvez pas pour le ALD AFFECTION LONGUE DUREE PAR CONTRE ENCORE REFUSER MON ALD DEPRESSION ET POURQUOI JE SUIS TOUJOURS SUR TRAITEMENT??
2023;12;14;841;52;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;cette fonctionnalité n'est pas encore disponible.
2023;12;14;841;35;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Vous me demandez d'être courtois alors que je l'ai toujours été. J'ai fais les démarches correctement. Mon employeur rempli mal l'attestation de salaire et les conseillers CPAM me renvoient sur un BOT qui n'apporte que des réponses généralistes.
2023;12;14;871;58;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Encore négatif je sais pas ce qu'il veulent ?? c'est une photo de Picasso 
2023;12;14;891;40;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Télé transmission le 27 novembre 2023 traitement le 13 décembre 2023. Délais TRES LONG
2023;12;14;891;22;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je suis toujours en attente d'un retour de ma demande du 13/09/2023, cette demande a été transféré depuis le 14/09 au service compétent !!!!!.
2023;12;14;911;56;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;1 mois et pas de reponse
2023;12;14;911;59;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Il m'est impossible de joindre le 3646 pour obtenir rdv, et en ligne pas de rdv disponible pour invalidité, c'est pour ces motifs que je demande à être contacter très rapidement, car plus de revenu Ij fin de ce mois.
2023;12;14;911;53;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"Ceci ne répond pas à ma question et cela ne sert à rien. Un automate a fait la même chose avec 1 jour d'avance "" Bonjour OLIVIER ROUANET,"
2023;12;14;921;48;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;j'ai appelé le 3646  le 13/12/23 à 17h00, on me dit que lesdocuments de témoignages ne sont pas parvenus! Je dois envoyer par voie postal.
2023;12;14;921;73;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je ne comprends pas pourquoi la dentiste aurait reçu  mon paiement de 117euros du montant de la prestation et en plus le virement de votre part de 73,20euros que vous deviez m'envoyer Je me rapproche de ma dentiste qui croule sous les rv+ formalités
2023;12;14;921;27;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;délais...
2023;12;14;939;66;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;M ANNONCER 6 SEMAINES DE DELAI POUR UN REMBOURSEMENT IMPORTANT   DE MIEUX EN MIEUX
2023;12;14;941;41;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Recalcule en attente indemnité arrêt maladie 
2023;12;14;941;41;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Cela fait 6 mois que je dois vivre avec un demi salaire, les délais de traitement de la CPAM sont incompréhensibles 
2023;12;14;941;60;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je ne comprends pas. Je n'ai pas commandée la carte vitale le 13/12/2023. Vous avez mal compris et vous avez déclenché la procédure de demande de la nouvelle carte vitale. Prouvez moi que j'avais fait la demande de la nouvelle carte.
2023;12;14;941;54;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;la CPAM change mon. nom sans m'en informer.. et c'est à moi d'envoyer des justificatifs ! Il serait souhaitable déjà de m'indiquer POURQUOI on a changé mon nom sans que je le demande
2023;12;14;951;61;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je voulais savoir pourquoi on m'a refusé 
2023;12;14;951;33;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"La rubrique ""modifier son compte bancaire"" si ca ne fonctionne pas ? Pour un changement de compte, il faut imprimer 4 documents et envoyer un courrier qui génère un cout. En 2023, il serait bien de se mettre à la page informatiquement sur votre site."
2023;12;14;972;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Qui est le service compétent, et pourquoi ne pouvons-nous pas communiquer directemznt avec eux ?
2023;12;14;974;43;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je ne suis pas d'accord avec votre décision.  Comment réclamer plus facilement ?
2023;12;15;11;59;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;IMPOSSIBLE DE LE FAIRE DIRECTEMENT SUR VOTRE SITE
2023;12;15;21;41;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je suis insatisfaite de la réponse que j'ai reçu 
2023;12;15;31;83;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je vais reprendre ma vérification.
2023;12;15;31;83;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je vais reprendre ma vérification pour l'année 2023.
2023;12;15;61;81;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Il n¿y a aucune information en août 2022 alors que mon épouse et moi-même étions en cure et je vous ai envoyé tous les facture le 25/10/2023 et aucune réponse à ce jour
2023;12;15;61;54;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;L'information que le courriel a été transféré n'est pas une réponse à la question. 
2023;12;15;61;68;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je ne voix pas de courrier explicatif ? A quel sujet. Cette réponse est insatisfaisante. Vous n'avez rien compris à ma demande.
2023;12;15;61;68;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Cela fait quatre mois que l'on m'écrit la même chose.
2023;12;15;91;42;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;En faisant la demande le 13, je suppose qu'amelibot n'aurait pas pu trouver le descriptif détaillé du 14...
2023;12;15;131;51;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Est-ce que les deux personnes qui m'ont répondu comprennent la langue française ? Je demande si une feuille de soins maladie a bien été reçu par vos services et j'ai reçu deux réponses qui n'en sont pas...
2023;12;15;131;51;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai besoin d'avoir un fil de discussion par rapport à cette réponse et je ne peux le faire.
2023;12;15;141;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;La réponse n'est pas adapté à ma question et cela n'est pas un problème de téléchargement c'est une erreur qui vient de chez vous je ne peux pas lire le document envoyé par vos services car votre service n'est pas disponible et j'ai la photo de preuv
2023;12;15;151;61;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Vos meilleurs délais présagent du pire... A ce jour, aucune réponse à mes demandes, ni du 9/10/23, ni du 17/11/23.
2023;12;15;171;53;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Vous avez bien reçu mon recommendé et vous êtes des personnes qui ne travaillent pas comme il faut. Des fonctionnaires pure sang.
2023;12;15;171;42;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Ich habe um ein Treffen gebeten, nicht um einen weiteren Chatbot. Das macht auch keinen Sinn, denn ich kann auf diese Nachricht nicht antworten.
2023;12;15;211;28;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Le paiement de 38,33 euros correspond à un remboursement de soin selon mon relevé de paiement et non à des indemnités journalières. 
2023;12;15;241;73;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;pour info j'ai déposé la feuille de soins directement dans la boite au lettre de la CPAM Bonne joiurnée
2023;12;15;291;60;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;C'est inconcevable puisque vous connaissez le revenu NET IMPOSABLE cumulé : il est indiqué sur vos attestations d'indemnités journalières.
2023;12;15;291;52;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Il n'est pas normal que l'adresse indiquée sur le site de l'assurance maladie spécifiquement pour envoyer un arrêt de travail à savoir Square Marc Sangnier, ne soit pas la bonne. Il est plus que temps de remédier à ce problème.
2023;12;15;291;73;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Si je m¿adresse directement à vous, c¿est parce que l¿Assistante sociale de l¿hôpital ne m¿a pas vraiment aidée sur le sujet ¿.. mis à part de me conseiller de contacter les divers organismes dont je dépends! Cordialement
2023;12;15;301;49;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;la reponse est erroné
2023;12;15;311;59;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;insatisfaite
2023;12;15;321;52;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Lol !!!
2023;12;15;331;42;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Démarches toujours aussi fastidieuses pour les usagers. A quand une dématérialisation qui profite à tous pas qu'aux institutions?
2023;12;15;331;26;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Les informations données pas cette interlocutrice sont fausses vu que hier on m¿a donné un lien pour envoyer des documents. 
2023;12;15;331;31;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je n'arrive pas à le lire parce que votre système bug...
2023;12;15;331;28;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;rien n'a changé, je ne peux toujours pas délécharger le document joint dans mon message.
2023;12;15;342;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;On ne m'a pas répondu à toutes les questions!!
2023;12;15;351;60;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Nous sommes mi-décembre soit 6 mois après la dater des soins reçus en Juillet. C'est pour moi choquant de devoir attendre autant de temps. Nous ne roulons pas sur l'or, et ce remboursement nous serait le bienvenu en ces périodes de fêtes!!!
2023;12;15;351;40;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je n'arrive pas à poser de question par le tchat.
2023;12;15;371;51;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;AmeliBot me renvoie sur votre explication qui reprend les démarches classiques. Pourtant ni votre réponse ni celle de ameliBot ne répondent pas à ma question, car dans la rublique que vous m'inviter à consulter il n'ya aucune précision sur la demande
2023;12;15;381;45;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, on m a demandé au 3646 de vous transmettre cette demande sur le portail.
2023;12;15;381;37;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Cela ne règle pas mon problème de mutuelle
2023;12;15;441;59;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;LA réponse n'est pas claire, le document à remplir n'est pas joint, directement et  le amelibot cest juste insupportable, ne répond qu'a des questions de robot et JE NE SUIS PAS UN ROBOT
2023;12;15;441;61;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;L'arrêt a été déposé en + de la télétransmission du médecin  dans la boite au lettres de la CPAM Beaulieu 
2023;12;15;451;32;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;La réponse n'est pas adapté a ma situation. Je n'ai pas pu répondre a un message envoyé par la CPAM me demandant une réponse. Il n'y a pas de référence de dossier ou de message à rappeler pour assurer le bon suivi.
2023;12;15;451;43;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;c'est du grand n importe quoi c'est l'employeur qui fait une faute de document et c'est à l'assuré de faire les démarches rectificatives vous pouvez pas régler le problème vous même!!! l'arret est en date de début du 14/11/2023
2023;12;15;561;54;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;tous mes soins je les ai réglé aux spécialistes à chaque rdv ! je n'étais mème pas au courant que vous aviez mis l' ac2s. C'est la pharmacie qui m'a averti.en début d'année. je n'ai fait ni signé de dossier pour cette complémentaire! Vérifiez svp
2023;12;15;561;54;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;j'ai réglé tous mes soins Madame à chaque rdv avec les dentistes et médecin !! Vous ne vérifiez rien et préférez m'assomer avec vos réponses. Vous me réclamez et me retenez des sommes induments ! dentistes, médecins ont reçu mes remboursements, 
2023;12;15;571;67;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;2 mails pour enfin être dirigé vers le service compétent suite à me demande incomprise initialement
